,source,values,pvalues,target,source cell type,target cell type,CT
312,BDNF,0.22244256188646644,0.0,STAT3,Neurons2,Astrocytes,10
313,CXCL12,0.17724096713324805,0.0,STAT3,Neurons2,Astrocytes,10
314,AGT,0.20234691381677938,0.977,STAT3,Neurons2,Astrocytes,10
495,PTPN11,0.21262812375361947,0.0,PIK3CA,Neurons2,Astrocytes,10
499,TYK2,0.07221718825657042,0.0,PIK3CA,Neurons2,Astrocytes,10
501,HBEGF,0.2524995494380692,0.0,PIK3CA,Neurons2,Astrocytes,10
504,PDGFA,0.11583693941605752,0.758,PIK3CA,Neurons2,Astrocytes,10
509,FGF9,0.07516134911496901,0.0,PIK3CA,Neurons2,Astrocytes,10
518,FGFR3,0.0843942120913533,0.001,PIK3CA,Neurons2,Astrocytes,10
521,BDNF,0.13199034468514242,0.0,PIK3CA,Neurons2,Astrocytes,10
523,CXCL12,0.08678874993192401,0.0,PIK3CA,Neurons2,Astrocytes,10
524,AGT,0.11189469661545534,1.0,PIK3CA,Neurons2,Astrocytes,10
530,FGF14,0.10959193858680717,0.0,PIK3CA,Neurons2,Astrocytes,10
570,CXCL12,0.13876486210398242,0.0,ITGB1,Neurons2,Astrocytes,10
608,DUSP18,0.1457157730733032,0.0,ITGB1,Neurons2,Astrocytes,10
612,AGT,0.0950346570476707,1.0,ABL1,Neurons2,Astrocytes,10
717,APOE,0.7076008348532689,1.0,APP,Neurons2,Astrocytes,10
719,SPON1,0.4897336835467947,0.0,APP,Neurons2,Astrocytes,10
818,PTPN11,0.32865258313843354,0.0,IGF1R,Neurons2,Astrocytes,10
820,PDGFA,0.2318613988008716,0.014,IGF1R,Neurons2,Astrocytes,10
825,FGF9,0.1911858084997831,0.0,IGF1R,Neurons2,Astrocytes,10
836,FGF14,0.22561639797162125,0.0,IGF1R,Neurons2,Astrocytes,10
989,S100B,0.07716325296630162,0.921,FAS,Neurons2,Astrocytes,10
1097,DUSP18,0.1698984462737087,0.0,ITGA6,Neurons2,Astrocytes,10
1232,EFNB3,0.15531214940551752,0.0,PAK1,Neurons2,Astrocytes,10
1298,TYK2,0.03978585064286901,0.0,EIF2AK2,Neurons2,Astrocytes,10
1368,TYK2,0.02549053709740761,0.002,PIK3CB,Neurons2,Astrocytes,10
1370,HBEGF,0.20577289827890638,0.0,PIK3CB,Neurons2,Astrocytes,10
1372,FGFR3,0.03766756093219048,0.008,PIK3CB,Neurons2,Astrocytes,10
1375,CXCL12,0.04006209877276121,0.0,PIK3CB,Neurons2,Astrocytes,10
1564,PDGFA,0.0738420965596471,1.0,PDGFRA,Neurons2,Astrocytes,10
1569,FGF9,0.03316650625855859,1.0,PDGFRA,Neurons2,Astrocytes,10
1579,FGF14,0.06759709573039675,1.0,PDGFRA,Neurons2,Astrocytes,10
1582,NRP1,0.07644725691844484,1.0,PDGFRA,Neurons2,Astrocytes,10
1871,PTPN11,0.17307754817015827,0.0,FLT1,Neurons2,Astrocytes,10
1873,PDGFA,0.07628636383259632,1.0,FLT1,Neurons2,Astrocytes,10
1927,SPARC,0.3654139672534993,0.948,MMP14,Neurons2,Astrocytes,10
2105,RSPO3,0.062280173277841494,0.006,LRP6,Neurons2,Astrocytes,10
2109,FZD8,0.055724782031673005,0.011,LRP6,Neurons2,Astrocytes,10
2113,APOE,0.487190658545187,1.0,LRP6,Neurons2,Astrocytes,10
2114,WNT3,0.058284477149252306,0.006,LRP6,Neurons2,Astrocytes,10
2116,DKK2,0.08203739736871599,0.0,LRP6,Neurons2,Astrocytes,10
2138,SFRP2,0.0725069254560103,0.0,FZD3,Neurons2,Astrocytes,10
2149,WNT3,0.039892878739085334,0.0,FZD3,Neurons2,Astrocytes,10
2214,SFRP2,0.06357590727275453,0.0,FZD5,Neurons2,Astrocytes,10
2225,WNT3,0.030961860555829567,0.0,FZD5,Neurons2,Astrocytes,10
2261,WNT3,0.28173746324968024,0.0,FZD2,Neurons2,Astrocytes,10
2277,SFRP2,0.31435150996660516,0.0,FZD2,Neurons2,Astrocytes,10
2351,PTPN11,0.20793294504794183,0.0,KRAS,Neurons2,Astrocytes,10
2354,EFNB3,0.1695301638638581,0.0,KRAS,Neurons2,Astrocytes,10
2391,S100B,0.06434247574048176,0.994,RIPK1,Neurons2,Astrocytes,10
2809,TYK2,0.06828030675830524,0.0,IFNAR1,Neurons2,Astrocytes,10
3066,CXCL12,0.13233311488878954,0.0,PLCB1,Neurons2,Astrocytes,10
3067,AGT,0.15743906157232088,1.0,PLCB1,Neurons2,Astrocytes,10
3144,ALCAM,0.41044229803379106,0.0,NRP1,Neurons2,Astrocytes,10
3350,PTPN11,0.21959940956874452,0.0,MAP2K1,Neurons2,Astrocytes,10
3352,SHH,0.09665262412698414,0.0,MAP2K1,Neurons2,Astrocytes,10
3354,EFNB3,0.18119662838466077,0.0,MAP2K1,Neurons2,Astrocytes,10
3357,CXCL12,0.09376003574704905,0.0,MAP2K1,Neurons2,Astrocytes,10
3428,PTPN11,0.18359390445283189,0.0,MAP3K4,Neurons2,Astrocytes,10
3448,PTPN11,0.17328286338738147,0.0,GNAI1,Neurons2,Astrocytes,10
3449,CXCL12,0.047443489565686,0.004,GNAI1,Neurons2,Astrocytes,10
3542,TGFB2,0.058689574635662774,0.066,TGFBR1,Neurons2,Astrocytes,10
3625,SHH,0.04361893107865669,0.0,PTCH2,Neurons2,Astrocytes,10
3627,SHH,0.11492317872648572,0.0,GAS1,Neurons2,Astrocytes,10
3655,CXCL12,0.04391827558200051,0.0,ACKR3,Neurons2,Astrocytes,10
3850,EFNB3,0.18726670092165004,0.0,SYNJ1,Neurons2,Astrocytes,10
3898,FGFR3,0.055655709741890366,0.07,LRRTM2,Neurons2,Astrocytes,10
3948,CXCL12,0.17745832004757,0.0,GNAQ,Neurons2,Astrocytes,10
3949,FZD8,0.1678419793580988,0.0,GNAQ,Neurons2,Astrocytes,10
3960,CXCL12,0.2427104001495857,0.0,ROCK1,Neurons2,Astrocytes,10
3968,NXPH1,0.11001211090863647,0.0,NRXN3,Neurons2,Astrocytes,10
4057,AVP,1.6718749030200692,0.0,PTH1R,Neurons2,Astrocytes,10
4059,VIP,0.32054730066765447,0.0,PTH1R,Neurons2,Astrocytes,10
4240,VIP,0.30976405716284705,0.0,ADRB1,Neurons2,Astrocytes,10
4242,VIP,0.3377783146622294,0.0,TLR3,Neurons2,Astrocytes,10
4352,FGF14,0.06876274409964883,0.443,SCN3A,Neurons2,Astrocytes,10
333,BDNF,0.1854260372312981,0.0,NTRK2,Neurons2,Microglia,10
392,BDNF,0.12034082824764972,0.016,GRIA1,Neurons2,Microglia,10
495,PTPN11,0.2539027470428564,0.0,PIK3CA,Neurons2,Microglia,10
499,TYK2,0.11349181154580734,0.0,PIK3CA,Neurons2,Microglia,10
501,HBEGF,0.2937741727273061,0.0,PIK3CA,Neurons2,Microglia,10
504,PDGFA,0.15711156270529444,0.05,PIK3CA,Neurons2,Microglia,10
509,FGF9,0.11643597240420593,0.0,PIK3CA,Neurons2,Microglia,10
518,FGFR3,0.1256688353805902,0.001,PIK3CA,Neurons2,Microglia,10
521,BDNF,0.17326496797437935,0.0,PIK3CA,Neurons2,Microglia,10
523,CXCL12,0.12806337322116093,0.0,PIK3CA,Neurons2,Microglia,10
524,AGT,0.15316931990469226,1.0,PIK3CA,Neurons2,Microglia,10
530,FGF14,0.15086656187604408,0.0,PIK3CA,Neurons2,Microglia,10
981,PTN,0.4205747977510853,0.0,PTPRZ1,Neurons2,Microglia,10
1001,CXCL12,0.12570587839007574,0.0,RAF1,Neurons2,Microglia,10
1073,VIP,0.3819115678860832,0.0,PTGS2,Neurons2,Microglia,10
1368,TYK2,0.061300877069409065,0.0,PIK3CB,Neurons2,Microglia,10
1370,HBEGF,0.24158323825090783,0.0,PIK3CB,Neurons2,Microglia,10
1372,FGFR3,0.07347790090419193,0.0,PIK3CB,Neurons2,Microglia,10
1375,CXCL12,0.07587243874476265,0.0,PIK3CB,Neurons2,Microglia,10
1383,TYK2,0.14102040803784807,0.0,PIK3CD,Neurons2,Microglia,10
1384,HBEGF,0.32130276921934686,0.0,PIK3CD,Neurons2,Microglia,10
1386,FGFR3,0.15319743187263093,0.0,PIK3CD,Neurons2,Microglia,10
1389,CXCL12,0.15559196971320166,0.0,PIK3CD,Neurons2,Microglia,10
1890,PDGFA,0.08472297559377595,0.965,VEGFA,Neurons2,Microglia,10
1894,VIP,0.3172396245848369,0.0,VEGFA,Neurons2,Microglia,10
1951,TYK2,0.392442581106485,0.0,CCR5,Neurons2,Microglia,10
1954,CXCL12,0.4070141427818386,0.0,CCR5,Neurons2,Microglia,10
1986,CXCL12,0.06436221985198398,0.0,CCR1,Neurons2,Microglia,10
2026,TYK2,0.6690799082098727,0.0,TNF,Neurons2,Microglia,10
2033,S100B,0.7076569339569371,0.0,TNF,Neurons2,Microglia,10
2269,WNT3,0.04736519640889661,0.0,FZD4,Neurons2,Microglia,10
2282,SFRP2,0.07997924312582157,0.0,FZD4,Neurons2,Microglia,10
2296,TGFB2,0.054756300569755105,0.026,MAP3K7,Neurons2,Microglia,10
2299,AGT,0.08184870497640132,1.0,MAP3K7,Neurons2,Microglia,10
2351,PTPN11,0.41544249350899354,0.0,KRAS,Neurons2,Microglia,10
2354,EFNB3,0.3770397123249098,0.0,KRAS,Neurons2,Microglia,10
2394,PTPN11,0.19836721202520707,0.0,MAP3K5,Neurons2,Microglia,10
2398,S100B,0.09653330227522232,0.353,MAP3K5,Neurons2,Microglia,10
2441,PDGFA,0.7183167988223396,0.0,IL1A,Neurons2,Microglia,10
2896,DPP4,0.047152908474255864,0.043,CXCL12,Neurons2,Microglia,10
3056,BDNF,0.1436653825547699,0.0,MTOR,Neurons2,Microglia,10
3057,AGT,0.12356973448508284,1.0,MTOR,Neurons2,Microglia,10
3085,AGT,0.6195216555166715,0.001,SGK1,Neurons2,Microglia,10
3220,AGT,0.09605492766952672,1.0,SLC9A1,Neurons2,Microglia,10
3257,FGFR3,0.171263293733542,0.0,PLAU,Neurons2,Microglia,10
3258,BDNF,0.21885942632733113,0.0,PLAU,Neurons2,Microglia,10
3259,AVP,1.7865502724017222,0.0,PLAU,Neurons2,Microglia,10
3309,BDNF,0.0976388336696061,0.0,MAPK9,Neurons2,Microglia,10
3562,TGFB2,0.0495660484473302,0.126,ACVR1,Neurons2,Microglia,10
3968,NXPH1,0.06392754507671632,0.393,NRXN3,Neurons2,Microglia,10
4032,AVP,1.6632072684702224,0.0,ADCYAP1R1,Neurons2,Microglia,10
4034,VIP,0.31187966611780754,0.0,ADCYAP1R1,Neurons2,Microglia,10
4044,AVP,1.9285269893742547,0.0,GPR84,Neurons2,Microglia,10
4046,VIP,0.5771993870218399,0.0,GPR84,Neurons2,Microglia,10
4242,VIP,0.34291910674967396,0.0,TLR3,Neurons2,Microglia,10
4267,RPH3A,0.13728553623890838,0.0,NRXN1,Neurons2,Microglia,10
4270,NXPH1,0.06888839538363596,0.121,NRXN1,Neurons2,Microglia,10
347,EFNB3,0.1726798923827535,0.0,EPHA4,Neurons2,Oligodendrocytes,10
351,FGFR3,0.08284876190457104,0.0,EPHA4,Neurons2,Oligodendrocytes,10
818,PTPN11,0.2507747895474436,0.0,IGF1R,Neurons2,Oligodendrocytes,10
820,PDGFA,0.15398360520988164,0.992,IGF1R,Neurons2,Oligodendrocytes,10
825,FGF9,0.11330801490879311,0.013,IGF1R,Neurons2,Oligodendrocytes,10
836,FGF14,0.14773860438063127,0.0,IGF1R,Neurons2,Oligodendrocytes,10
878,PTN,0.3817033655189484,0.0,SDC3,Neurons2,Oligodendrocytes,10
981,PTN,0.4335485024967658,0.0,PTPRZ1,Neurons2,Oligodendrocytes,10
1245,EFNB3,0.28744621357863703,0.0,EPHB1,Neurons2,Oligodendrocytes,10
1871,PTPN11,0.178566153252663,0.0,FLT1,Neurons2,Oligodendrocytes,10
1873,PDGFA,0.08177496891510105,0.999,FLT1,Neurons2,Oligodendrocytes,10
2040,VIP,0.3025460958778558,0.0,F3,Neurons2,Oligodendrocytes,10
2041,SST,0.02684514590125886,0.658,F3,Neurons2,Oligodendrocytes,10
2228,SFRP2,0.07124945037666906,0.0,FZD7,Neurons2,Oligodendrocytes,10
2239,WNT3,0.0386354036597441,0.0,FZD7,Neurons2,Oligodendrocytes,10
2364,TYK2,0.12197158214421919,0.0,PIK3R3,Neurons2,Oligodendrocytes,10
2365,HBEGF,0.302253943325718,0.0,PIK3R3,Neurons2,Oligodendrocytes,10
2369,CXCL12,0.13654314381957278,0.0,PIK3R3,Neurons2,Oligodendrocytes,10
2896,DPP4,0.03132130987065233,0.021,CXCL12,Neurons2,Oligodendrocytes,10
3066,CXCL12,0.06186856866191043,0.171,PLCB1,Neurons2,Oligodendrocytes,10
3067,AGT,0.08697451534544176,1.0,PLCB1,Neurons2,Oligodendrocytes,10
3085,AGT,0.8293241524757574,0.0,SGK1,Neurons2,Oligodendrocytes,10
3115,EFNB3,0.13453066876125905,0.0,RHBDL2,Neurons2,Oligodendrocytes,10
3327,AGT,0.0616462315023201,1.0,EDNRA,Neurons2,Oligodendrocytes,10
3416,PTPN11,0.34244290495789087,0.0,MPZL1,Neurons2,Oligodendrocytes,10
3417,PTPN11,0.33517254718399003,0.0,FYN,Neurons2,Oligodendrocytes,10
3420,TYK2,0.194761611686941,0.0,FYN,Neurons2,Oligodendrocytes,10
3428,PTPN11,0.21247515087834357,0.0,MAP3K4,Neurons2,Oligodendrocytes,10
3433,PTPN11,0.17906308959694545,0.0,SGMS1,Neurons2,Oligodendrocytes,10
3775,TGFB2,0.1642268892602423,0.0,PLAT,Neurons2,Oligodendrocytes,10
3862,PTN,0.3954414008794156,0.0,PTPRB,Neurons2,Oligodendrocytes,10
3898,FGFR3,0.09718529219889242,0.0,LRRTM2,Neurons2,Oligodendrocytes,10
3968,NXPH1,0.06780527895598687,0.149,NRXN3,Neurons2,Oligodendrocytes,10
4025,VIP,0.3303506326867107,0.0,RAMP1,Neurons2,Oligodendrocytes,10
4032,AVP,1.6624394233380817,0.0,ADCYAP1R1,Neurons2,Oligodendrocytes,10
4034,VIP,0.3111118209856668,0.0,ADCYAP1R1,Neurons2,Oligodendrocytes,10
4176,VIP,0.3025156509310578,0.0,VIPR2,Neurons2,Oligodendrocytes,10
4267,RPH3A,0.1867613518705582,0.0,NRXN1,Neurons2,Oligodendrocytes,10
4270,NXPH1,0.1183642110152858,0.0,NRXN1,Neurons2,Oligodendrocytes,10
4352,FGF14,0.06404273752199018,0.664,SCN3A,Neurons2,Oligodendrocytes,10
23,CXCL12,0.09193264837892148,0.0,JAK2,Ependymal,NG2,14
40,TYK2,0.3398464947633801,0.0,PIK3R1,Ependymal,NG2,14
42,HBEGF,0.45855405713486563,0.0,PIK3R1,Ependymal,NG2,14
49,FGF7,0.4277093506168679,0.0,PIK3R1,Ependymal,NG2,14
64,CXCL12,0.3389700531797972,0.0,PIK3R1,Ependymal,NG2,14
65,AGT,0.38265905303122705,0.0,PIK3R1,Ependymal,NG2,14
67,VEGFA,0.34877649821692147,0.0,PIK3R1,Ependymal,NG2,14
703,SEMA5A,0.07179487311012978,0.001,PLXNA2,Ependymal,NG2,14
804,GDF15,0.09319421777863696,0.0,ERBB3,Ependymal,NG2,14
806,S100A4,0.14765958362777082,0.0,ERBB3,Ependymal,NG2,14
974,AGT,0.10992279460527199,1.0,PRKCE,Ependymal,NG2,14
1402,FGF7,0.20758327611484423,0.0,FGFR3,Ependymal,NG2,14
1568,FGF7,1.4186353544265704,0.0,PDGFRA,Ependymal,NG2,14
1574,VEGFA,1.339702502026624,0.0,PDGFRA,Ependymal,NG2,14
1816,SEMA5A,0.10781830186845195,0.0,PLXNA3,Ependymal,NG2,14
1879,VEGFA,0.042816765487421804,0.011,FLT1,Ependymal,NG2,14
2113,APOE,2.250989810149591,0.0,LRP6,Ependymal,NG2,14
2304,C4B,0.027366646470938224,0.001,CD46,Ependymal,NG2,14
2419,CXCL10,0.05587426304222535,0.0,MAP2K3,Ependymal,NG2,14
2831,TYK2,0.07279131717580627,0.0,IFNAR2,Ependymal,NG2,14
2878,VEGFA,0.06389355862264455,0.0,VCAM1,Ependymal,NG2,14
2894,SLIT2,0.045359688003225304,0.007,CXCL12,Ependymal,NG2,14
3112,KMT2E,0.3462557504051815,0.0,RARA,Ependymal,NG2,14
3430,TYK2,0.027963794181708246,0.0,GHR,Ependymal,NG2,14
3448,CXCL12,0.12779882846647167,0.0,GNAI1,Ependymal,NG2,14
3536,INHBA,0.027103642960352472,0.0,TGFBR3,Ependymal,NG2,14
3885,VEGFA,0.07226784325982094,0.005,NRP2,Ependymal,NG2,14
3894,SEMA3E,0.08920731511423113,0.0,NRP2,Ependymal,NG2,14
3939,ALCAM,0.22096657731481584,0.0,CHL1,Ependymal,NG2,14
3959,CXCL12,0.34450823200861047,0.0,ROCK1,Ependymal,NG2,14
3980,PTN,0.1630524273462133,1.0,CDH10,Ependymal,NG2,14
4050,ADM,0.06553756740545331,0.0,PTH1R,Ependymal,NG2,14
4056,AVP,0.09207642663282765,1.0,PTH1R,Ependymal,NG2,14
4168,VEGFA,0.07208250968862936,0.0,AKT3,Ependymal,NG2,14
4275,APOE,2.209761547094727,0.0,LRP8,Ependymal,NG2,14
455,FGF7,0.2852534002085195,0.0,PDGFRB,Ependymal,Endothelial,14
462,VEGFA,0.20632054780857312,0.0,PDGFRB,Ependymal,Endothelial,14
981,PTN,0.10206318641045065,1.0,PTPRZ1,Ependymal,Endothelial,14
1053,SLIT2,0.04387520478069992,0.0,PLXNA1,Ependymal,Endothelial,14
1056,SEMA5A,0.030911054947744702,0.527,PLXNA1,Ependymal,Endothelial,14
1402,FGF7,0.14223981963027477,0.0,FGFR3,Ependymal,Endothelial,14
1568,FGF7,0.1277180681724336,0.973,PDGFRA,Ependymal,Endothelial,14
1574,VEGFA,0.048785215772487206,1.0,PDGFRA,Ependymal,Endothelial,14
1596,VEGFA,0.05755496991346536,0.0,BCL2,Ependymal,Endothelial,14
1605,NPY,0.1444332700615803,0.0,ODC1,Ependymal,Endothelial,14
2374,SFRP5,0.31879391549491587,0.0,WNT5A,Ependymal,Endothelial,14
2664,ADM,0.049062026682579564,0.0,ADRB2,Ependymal,Endothelial,14
2670,AVP,0.0756008859099539,1.0,ADRB2,Ependymal,Endothelial,14
2674,NPY,0.16194293195085915,0.0,ADRB2,Ependymal,Endothelial,14
2782,VEGFA,0.10455100195695483,0.0,CSF1,Ependymal,Endothelial,14
2878,VEGFA,0.14344203695451124,0.0,VCAM1,Ependymal,Endothelial,14
3003,CXCL10,0.054125904296288774,0.0,DPP4,Ependymal,Endothelial,14
3005,CXCL12,0.05119866358705471,0.002,DPP4,Ependymal,Endothelial,14
3012,NPY,0.1607453874254263,0.0,DPP4,Ependymal,Endothelial,14
3013,PAM,0.1509210966973626,0.0,DPP4,Ependymal,Endothelial,14
3065,CXCL12,0.27080665531015047,0.0,PLCB1,Ependymal,Endothelial,14
3066,AGT,0.3144956551615803,0.025,PLCB1,Ependymal,Endothelial,14
3084,AGT,0.2440503177681141,1.0,SGK1,Ependymal,Endothelial,14
3130,FGF7,0.521030848955225,0.0,NRP1,Ependymal,Endothelial,14
3133,VEGFA,0.44209799655527865,0.0,NRP1,Ependymal,Endothelial,14
3141,SEMA3E,0.45903746840968884,0.0,NRP1,Ependymal,Endothelial,14
3142,CNTN2,0.43186879862695193,0.0,NRP1,Ependymal,Endothelial,14
3143,ALCAM,0.5870408800506994,0.0,NRP1,Ependymal,Endothelial,14
3219,AGT,0.07000796540105877,1.0,SLC9A1,Ependymal,Endothelial,14
3221,TFRC,0.03688786527840302,0.0,SLC9A1,Ependymal,Endothelial,14
3229,TYK2,0.0556327341041362,0.0,IL1R1,Ependymal,Endothelial,14
3326,AGT,0.08542572140198822,1.0,EDNRA,Ependymal,Endothelial,14
3448,CXCL12,0.03141729189767161,0.783,GNAI1,Ependymal,Endothelial,14
3640,TYK2,0.1889184605379091,0.0,PRKD2,Ependymal,Endothelial,14
4104,AGT,0.12647517836983643,1.0,HDAC2,Ependymal,Endothelial,14
4250,QRFP,0.09018434369489294,0.0,P2RY14,Ependymal,Endothelial,14
4519,S100A4,0.5560467187426756,0.0,PGLYRP1,Ependymal,Endothelial,14
4538,PAM,0.15756927872206167,0.0,FXYD1,Ependymal,Endothelial,14
23,CXCL12,0.059000801001135125,0.007,JAK2,Ependymal,Astrocytes,14
40,TYK2,0.18688566029561898,0.0,PIK3R1,Ependymal,Astrocytes,14
42,HBEGF,0.3055932226671045,0.0,PIK3R1,Ependymal,Astrocytes,14
49,FGF7,0.2747485161491067,0.0,PIK3R1,Ependymal,Astrocytes,14
64,CXCL12,0.18600921871203607,0.0,PIK3R1,Ependymal,Astrocytes,14
65,AGT,0.22969821856346595,0.894,PIK3R1,Ependymal,Astrocytes,14
67,VEGFA,0.19581566374916032,0.0,PIK3R1,Ependymal,Astrocytes,14
94,TYK2,0.06460081617633791,0.0,PTPN1,Ependymal,Astrocytes,14
286,DLL1,0.12721719393926395,0.0,STAT3,Ependymal,Astrocytes,14
296,TYK2,0.12784729327281394,0.0,STAT3,Ependymal,Astrocytes,14
313,CXCL12,0.12697085168923103,0.0,STAT3,Ependymal,Astrocytes,14
314,AGT,0.17065985154066088,0.986,STAT3,Ependymal,Astrocytes,14
499,TYK2,0.11170043946758812,0.0,PIK3CA,Ependymal,Astrocytes,14
501,HBEGF,0.23040800183907362,0.0,PIK3CA,Ependymal,Astrocytes,14
508,FGF7,0.1995632953210759,0.0,PIK3CA,Ependymal,Astrocytes,14
523,CXCL12,0.11082399788400524,0.0,PIK3CA,Ependymal,Astrocytes,14
524,AGT,0.1545129977354351,1.0,PIK3CA,Ependymal,Astrocytes,14
525,VEGFA,0.12063044292112948,0.0,PIK3CA,Ependymal,Astrocytes,14
570,CXCL12,0.09036874775593749,0.0,ITGB1,Ependymal,Astrocytes,14
571,VEGFA,0.10017519279306172,0.0,ITGB1,Ependymal,Astrocytes,14
612,AGT,0.07956396652778434,1.0,ABL1,Ependymal,Astrocytes,14
716,SLIT2,0.3036140369479429,0.0,APP,Ependymal,Astrocytes,14
717,APOE,2.4471523644085167,0.0,APP,Ependymal,Astrocytes,14
824,FGF7,0.2666229413180876,0.0,IGF1R,Ependymal,Astrocytes,14
831,VEGFA,0.1876900889181412,0.0,IGF1R,Ependymal,Astrocytes,14
1298,TYK2,0.06293331233109246,0.0,EIF2AK2,Ependymal,Astrocytes,14
1879,VEGFA,0.05312094760159983,0.0,FLT1,Ependymal,Astrocytes,14
2045,CXCL10,0.02807862800944945,0.0,CXCR4,Ependymal,Astrocytes,14
2048,CXCL12,0.025151387300215385,0.369,CXCR4,Ependymal,Astrocytes,14
2050,AGT,0.06884038715164524,1.0,CXCR4,Ependymal,Astrocytes,14
2113,APOE,2.2287811251517855,0.0,LRP6,Ependymal,Astrocytes,14
2151,SFRP5,0.2898827744515915,0.0,FZD3,Ependymal,Astrocytes,14
2280,SFRP5,0.5040114395596857,0.0,FZD2,Ependymal,Astrocytes,14
2306,PIK3IP1,0.22413592453705045,0.0,PIK3CA,Ependymal,Astrocytes,14
2358,FRS3,0.07755025492776163,0.0,KRAS,Ependymal,Astrocytes,14
2479,COL6A5,0.5051532814687278,0.0,ITGB1,Ependymal,Astrocytes,14
2808,TYK2,0.06868071060301012,0.0,IFNAR1,Ependymal,Astrocytes,14
3065,CXCL12,0.18093674343550722,0.0,PLCB1,Ependymal,Astrocytes,14
3066,AGT,0.22462574328693707,0.914,PLCB1,Ependymal,Astrocytes,14
3130,FGF7,0.20671049002917075,0.0,NRP1,Ependymal,Astrocytes,14
3133,VEGFA,0.12777763762922434,0.0,NRP1,Ependymal,Astrocytes,14
3141,SEMA3E,0.14471710948363453,0.0,NRP1,Ependymal,Astrocytes,14
3142,CNTN2,0.11754843970089768,0.0,NRP1,Ependymal,Astrocytes,14
3143,ALCAM,0.2727205211246452,0.001,NRP1,Ependymal,Astrocytes,14
3356,CXCL12,0.11272317366817236,0.0,MAP2K1,Ependymal,Astrocytes,14
3448,CXCL12,0.03077892860002513,0.788,GNAI1,Ependymal,Astrocytes,14
3542,VEGFA,0.044145189329541,0.0,TGFBR1,Ependymal,Astrocytes,14
3654,CXCL12,0.04103442377598345,0.013,ACKR3,Ependymal,Astrocytes,14
3655,ADM,0.037700242346075455,0.0,ACKR3,Ependymal,Astrocytes,14
3717,INHBA,0.03231669006504337,0.0,ACVR2A,Ependymal,Astrocytes,14
3796,INHBA,0.023903308628751507,0.0,BAMBI,Ependymal,Astrocytes,14
3885,VEGFA,0.05160943771774981,0.378,NRP2,Ependymal,Astrocytes,14
3894,SEMA3E,0.06854890957216,0.047,NRP2,Ependymal,Astrocytes,14
3947,CXCL12,0.16375163010748128,0.0,GNAQ,Ependymal,Astrocytes,14
3959,CXCL12,0.2429819783235024,0.0,ROCK1,Ependymal,Astrocytes,14
4050,ADM,0.04017568460131999,0.0,PTH1R,Ependymal,Astrocytes,14
4056,AVP,0.06671454382869432,1.0,PTH1R,Ependymal,Astrocytes,14
4240,NPY,0.1563300500270144,0.0,ADRB1,Ependymal,Astrocytes,14
499,TYK2,0.11607150429722322,0.0,PIK3CA,Ependymal,Microglia,14
501,HBEGF,0.23477906666870874,0.0,PIK3CA,Ependymal,Microglia,14
508,FGF7,0.20393436015071098,0.0,PIK3CA,Ependymal,Microglia,14
523,CXCL12,0.11519506271364034,0.0,PIK3CA,Ependymal,Microglia,14
524,AGT,0.1588840625650702,0.997,PIK3CA,Ependymal,Microglia,14
525,VEGFA,0.12500150775076457,0.0,PIK3CA,Ependymal,Microglia,14
981,PTN,0.12267443811313833,1.0,PTPRZ1,Ependymal,Microglia,14
1001,CXCL12,0.04865336203492716,0.0,RAF1,Ependymal,Microglia,14
1368,TYK2,0.048610350257054916,0.0,PIK3CB,Ependymal,Microglia,14
1370,HBEGF,0.16731791262854043,0.0,PIK3CB,Ependymal,Microglia,14
1375,CXCL12,0.04773390867347203,0.005,PIK3CB,Ependymal,Microglia,14
1383,TYK2,0.16869779547758146,0.0,PIK3CD,Ependymal,Microglia,14
1384,HBEGF,0.28740535784906696,0.0,PIK3CD,Ependymal,Microglia,14
1389,CXCL12,0.16782135389399855,0.0,PIK3CD,Ependymal,Microglia,14
1879,VEGFA,0.07102346036232315,0.003,FLT1,Ependymal,Microglia,14
1949,CXCL10,0.3704579526257261,0.0,CCR5,Ependymal,Microglia,14
1951,TYK2,0.3684071535000749,0.0,CCR5,Ependymal,Microglia,14
1954,CXCL12,0.36753071191649206,0.0,CCR5,Ependymal,Microglia,14
1970,S100A4,0.42182669105523574,0.0,CCR5,Ependymal,Microglia,14
1985,CXCL10,0.053404949717776755,0.0,CCR1,Ependymal,Microglia,14
1986,CXCL12,0.05047770900854269,0.0,CCR1,Ependymal,Microglia,14
2026,TYK2,0.5472364553061322,0.0,TNF,Ependymal,Microglia,14
2299,AGT,0.12239249715874771,1.0,MAP3K7,Ependymal,Microglia,14
2306,PIK3IP1,0.22850698936668556,0.0,PIK3CA,Ependymal,Microglia,14
2358,FRS3,0.20308029951083745,0.0,KRAS,Ependymal,Microglia,14
2419,CXCL10,0.0907778026673119,0.0,MAP2K3,Ependymal,Microglia,14
2514,COL6A5,0.45469336010871203,0.0,ITGA9,Ependymal,Microglia,14
2782,VEGFA,0.08214820405884447,0.0,CSF1,Ependymal,Microglia,14
2878,VEGFA,0.06672414008177124,0.002,VCAM1,Ependymal,Microglia,14
2894,SLIT2,0.04287771038541337,0.115,CXCL12,Ependymal,Microglia,14
3056,AGT,0.08384103335842961,1.0,MTOR,Ependymal,Microglia,14
3084,AGT,0.6394848066126558,0.002,SGK1,Ependymal,Microglia,14
